Pos,PPG,APG,RPG,Label
SF,2.305555555555556,0.3888888888888889,1.5555555555555556,Reserva
C,2.171428571428572,0.2,1.7142857142857142,Reserva
PF,6.246913580246914,0.7901234567901234,4.950617283950617,Reserva
SF,1.75,0.5,0.75,Reserva
PG,20.508474576271187,5.627118644067797,4.457627118644068,All-Star
PG,20.296296296296298,8.580246913580247,3.419753086419753,All-Star
PG,10.04,4.28,1.8266666666666669,Role Player
PG,6.315789473684211,2.513157894736842,2.539473684210526,Reserva
PF,4.789473684210527,0.3157894736842105,3.473684210526316,Reserva
SG,5.425925925925926,0.925925925925926,1.3148148148148149,Reserva
PF,2.5,0.1666666666666666,1.6666666666666667,Reserva
SG,13.890243902439025,3.048780487804878,3.902439024390244,Role Player
PG,2.7586206896551726,2.206896551724138,1.0689655172413792,Reserva
PG,1.744186046511628,0.7674418604651163,0.4186046511627907,Reserva
PF,6.633333333333334,0.7666666666666667,3.866666666666666,Reserva
PF,2.931034482758621,0.1034482758620689,3.1724137931034484,Reserva
PF,7.96,0.6666666666666666,4.533333333333333,Reserva
SF,21.375,7.2875,9.0125,All-Star
C,12.905405405405403,1.2432432432432432,9.945945945945946,Role Player
SG,4.76595744680851,0.8723404255319149,1.7234042553191489,Reserva
SG,14.524390243902438,4.402439024390244,2.9390243902439024,Role Player
SF,7.833333333333333,2.037037037037037,4.388888888888889,Reserva
SG,14.77777777777778,2.2098765432098766,2.962962962962963,Role Player
SF,19.146341463414632,3.792682926829268,7.951219512195122,Role Player
SF,3.591836734693877,0.2244897959183673,1.7346938775510203,Reserva
PG,14.21951219512195,1.8780487804878048,2.841463414634146,Reserva
PG,2.9183673469387754,2.979591836734694,0.7755102040816326,Reserva
PG,23.51315789473684,7.4605263157894735,4.105263157894737,All-Star
SG,4.986666666666666,0.8666666666666667,1.76,Reserva
SG-SF,15.92207792207792,4.103896103896104,5.337662337662338,Reserva
PG,9.902439024390244,11.402439024390244,4.817073170731708,All-Star
PF,6.716981132075472,0.3962264150943396,1.528301886792453,Reserva
SF,2.0,0.3333333333333333,0.3333333333333333,Reserva
PG,10.526315789473683,6.75,1.9342105263157887,Role Player
SF,8.153846153846153,1.0,2.6538461538461537,Reserva
C,7.097560975609756,0.8658536585365854,11.134146341463415,Role Player
PG,20.142857142857142,9.32857142857143,3.6142857142857134,All-Star
SF,12.842105263157896,2.289473684210526,5.171052631578948,Role Player
PF,0.3333333333333333,0.25,1.0833333333333333,Reserva
SG,17.175,3.375,4.075,Role Player
PF,7.7974683544303796,1.0632911392405062,8.60759493670886,Role Player
SG,29.646341463414632,4.2926829268292686,5.878048780487805,All-Star
SG,2.1052631578947367,0.631578947368421,1.4210526315789471,Reserva
C,3.7903225806451615,0.5161290322580645,3.4838709677419355,Reserva
PF,18.71604938271605,1.9259259259259256,9.962962962962964,All-Star
PF,0.4,0.2,0.8,Reserva
PG,8.073170731707316,2.1341463414634148,1.5853658536585369,Reserva
SF,6.8,1.2714285714285714,5.185714285714286,Reserva
PG,10.89090909090909,9.018181818181818,4.527272727272727,All-Star
SG,2.857142857142857,0.7142857142857143,2.0,Reserva
SG,3.0,1.0,1.0,Reserva
C,2.1818181818181817,0.0909090909090909,2.4545454545454546,Reserva
SG,16.426829268292682,3.0365853658536586,3.890243902439024,Role Player
C,2.847457627118644,0.5932203389830508,3.440677966101695,Reserva
C,4.816901408450704,0.5492957746478874,4.492957746478873,Reserva
PF,1.0,1.0,1.6666666666666667,Reserva
SF,13.228070175438596,4.491228070175438,4.578947368421052,Role Player
PF,18.121951219512194,2.7195121951219514,8.78048780487805,Role Player
C,5.269230769230769,0.4807692307692308,5.346153846153846,Reserva
PF,2.671875,0.515625,1.984375,Reserva
C,3.171428571428572,0.3428571428571428,1.2285714285714286,Reserva
C,1.7,0.25,1.8,Reserva
SG,2.933333333333333,0.4666666666666667,1.4,Reserva
SG,12.287671232876711,2.2054794520547945,2.972602739726028,Reserva
SF,1.5555555555555556,0.4444444444444444,0.6666666666666666,Reserva
C,1.6415094339622642,0.2452830188679245,3.169811320754717,Reserva
PG,3.921875,2.421875,1.46875,Reserva
C,1.7,0.2,0.9,Reserva
PF,1.6666666666666667,0.1666666666666666,1.1666666666666667,Reserva
PF,5.015384615384615,0.6,3.4153846153846152,Reserva
SG,4.03125,0.65625,1.25,Reserva
C,9.101694915254235,2.389830508474576,5.627118644067797,Role Player
SF,8.341463414634147,1.853658536585366,6.365853658536586,Reserva
SF,5.615384615384615,1.1153846153846154,2.0384615384615383,Reserva
SF,10.864864864864863,1.0,3.783783783783784,Reserva
C,2.5454545454545454,0.2727272727272727,2.409090909090909,Reserva
SF,10.833333333333334,3.2222222222222223,4.5,Role Player
PF,27.42682926829268,4.487804878048781,9.865853658536585,All-Star
PG,9.353658536585366,3.695121951219512,1.951219512195122,Reserva
PF,13.506493506493506,2.2467532467532467,6.090909090909091,Role Player
PF,2.8846153846153846,0.1153846153846153,1.5,Reserva
PG,15.776119402985074,7.791044776119403,2.746268656716418,All-Star
SG,6.823529411764706,1.4705882352941178,1.7647058823529411,Reserva
SF,3.125,0.4285714285714285,1.25,Reserva
SF,7.278688524590164,0.8852459016393442,4.524590163934426,Reserva
SG,0.0,0.3333333333333333,0.3333333333333333,Reserva
PG,10.890243902439025,4.134146341463414,1.3780487804878048,Role Player
SF,11.91304347826087,2.9565217391304346,4.260869565217392,Role Player
PF,16.246575342465754,5.671232876712328,11.356164383561644,All-Star
PF,7.189873417721519,0.2911392405063291,6.544303797468355,Reserva
SG,12.90277777777778,2.125,2.208333333333333,Reserva
PG,5.125,4.1125,1.675,Reserva
PF,1.8285714285714283,0.3714285714285714,0.6571428571428571,Reserva
C,1.6470588235294117,0.4117647058823529,1.2941176470588236,Reserva
SF,10.28125,1.703125,2.796875,Reserva
PF,5.580645161290323,1.0483870967741935,5.129032258064516,Reserva
PF,18.27027027027027,1.4324324324324325,7.256756756756757,Role Player
C,3.829268292682927,0.2804878048780488,4.024390243902439,Reserva
PG,5.0,1.3846153846153846,0.4615384615384615,Reserva
SF,8.0,2.7,4.82,Reserva
SG,5.216867469879518,1.9397590361445785,2.6626506024096384,Reserva
PG,4.567567567567568,3.783783783783784,3.189189189189189,Reserva
PF,4.925925925925926,0.3518518518518518,2.685185185185185,Reserva
PF,0.0,0.0,7.0,Reserva
C,4.819672131147541,1.4262295081967211,5.016393442622951,Reserva
SG,21.617283950617285,3.3703703703703702,3.5308641975308643,Role Player
SF,13.4,2.475,6.2125,Role Player
PF,10.848101265822784,1.2531645569620251,4.772151898734177,Reserva
SF,9.565217391304348,1.4782608695652173,3.4782608695652173,Reserva
SF,9.341463414634148,0.9634146341463414,3.975609756097561,Reserva
C,2.571428571428572,0.5,2.071428571428572,Reserva
C,4.346153846153846,0.782051282051282,6.641025641025641,Role Player
SG,3.6666666666666665,0.7407407407407407,0.9629629629629628,Reserva
SF,4.301369863013699,0.589041095890411,2.219178082191781,Reserva
SG,6.6716417910447765,1.9253731343283584,1.7761194029850746,Reserva
C,19.848484848484848,1.5757575757575757,9.93939393939394,All-Star
SF,14.468354430379748,4.075949367088608,4.012658227848101,Role Player
PG,3.75,2.0,0.9166666666666666,Reserva
C,10.643835616438356,0.3972602739726027,6.589041095890411,Role Player
SF,7.418918918918919,0.7702702702702703,3.1486486486486487,Reserva
SF,9.96341463414634,0.951219512195122,3.0853658536585367,Reserva
C,13.325,1.375,11.6125,All-Star
PF,3.7142857142857135,0.4761904761904761,1.5952380952380951,Reserva
PG,3.276923076923077,2.123076923076923,0.9692307692307692,Reserva
SG-PG,4.0,1.7,0.8,Reserva
PF,1.3888888888888888,0.3333333333333333,2.833333333333333,Reserva
SF,8.71951219512195,1.4146341463414631,2.268292682926829,Reserva
SG,3.75,0.25,1.25,Reserva
SF,3.764705882352941,0.7058823529411765,2.294117647058824,Reserva
PG,1.5,2.875,1.5,Reserva
SF,3.671875,0.609375,2.3125,Reserva
PF,4.111111111111111,0.1777777777777777,2.7555555555555555,Reserva
C,26.19607843137255,3.117647058823529,12.549019607843135,Superstar
PF,10.8,2.7625,9.7625,Role Player
C,23.205128205128204,3.025641025641025,9.17948717948718,All-Star
SG,2.75,0.25,1.25,Reserva
C,7.259740259740259,0.3506493506493506,7.337662337662338,Role Player
PF,7.621951219512195,1.914634146341464,5.536585365853658,Reserva
PG,3.557377049180328,1.6557377049180328,1.1147540983606556,Reserva
SF,10.969696969696969,2.833333333333333,5.9393939393939394,Role Player
PF,3.1052631578947367,0.2631578947368421,2.8596491228070176,Reserva
PG,14.27777777777778,8.37037037037037,2.703703703703704,All-Star
C,3.744186046511628,0.5116279069767442,2.069767441860465,Reserva
PF,3.3157894736842106,0.4473684210526316,2.5657894736842106,Reserva
PG,21.76829268292683,7.109756097560975,4.609756097560975,All-Star
SG,14.458333333333334,3.555555555555556,3.430555555555556,Role Player
C,8.692307692307692,0.5846153846153846,9.815384615384616,Role Player
C,10.975308641975309,1.271604938271605,3.703703703703704,Reserva
PG,6.853658536585366,3.0121951219512195,1.5121951219512195,Reserva
SG,13.5,1.5375,3.65,Reserva
SG,12.55072463768116,3.3768115942028984,3.550724637681159,Role Player
SG,5.969230769230769,0.8,1.6153846153846154,Reserva
SG,10.983333333333333,1.3333333333333333,2.0166666666666666,Reserva
PF,2.4444444444444446,0.2222222222222222,2.4074074074074074,Reserva
SF,20.195121951219512,5.695121951219512,6.475609756097561,All-Star
C,12.5,2.1707317073170733,9.414634146341465,Role Player
PG,6.926829268292683,3.597560975609756,2.1463414634146343,Reserva
C,5.8125,0.5,2.7125,Reserva
PG,5.04,2.6,1.16,Reserva
PG,11.32857142857143,4.885714285714286,2.557142857142857,Role Player
C,13.96,1.92,8.44,Role Player
C,5.776315789473684,0.1710526315789473,3.3684210526315788,Reserva
SG,5.704225352112676,1.323943661971831,1.619718309859155,Reserva
C,16.173333333333332,2.1333333333333333,8.133333333333333,Role Player
PG,8.19047619047619,3.5873015873015874,1.8888888888888888,Reserva
PF,2.8085106382978724,0.2978723404255319,2.148936170212766,Reserva
SG,4.195121951219512,0.975609756097561,0.951219512195122,Reserva
SF,26.772151898734176,2.0253164556962027,4.025316455696203,Role Player
PG,5.593220338983051,2.864406779661017,1.6610169491525424,Reserva
SG,25.8641975308642,4.172839506172839,3.938271604938272,Role Player
SG,16.092105263157894,2.6052631578947367,4.0,Role Player
PF,1.8333333333333333,0.0,0.8333333333333334,Reserva
C,9.5,0.5,5.055555555555555,Reserva
SG,4.585365853658536,1.5853658536585369,1.7317073170731707,Reserva
SF,15.11111111111111,3.2222222222222223,3.962962962962963,Role Player
C,17.666666666666668,1.3333333333333333,8.5,Role Player
SF,21.1125,3.1,6.275,Role Player
PG,8.289855072463768,1.826086956521739,1.6231884057971016,Reserva
PG,3.259259259259259,1.351851851851852,0.8703703703703703,Reserva
PF,5.654545454545454,3.090909090909091,16.054545454545455,All-Star
SF,2.3529411764705883,0.3529411764705882,0.8235294117647058,Reserva
PF,9.839285714285714,0.6607142857142857,5.428571428571429,Reserva
SF,13.234567901234568,2.740740740740741,5.074074074074074,Role Player
PF,6.621951219512195,0.5609756097560976,4.7073170731707314,Reserva
C,3.840579710144928,0.6086956521739131,2.36231884057971,Reserva
SF,7.303030303030303,2.3484848484848486,1.8333333333333333,Reserva
PF,2.962962962962963,0.5925925925925926,3.037037037037037,Reserva
SF,3.5161290322580645,0.4032258064516129,2.4838709677419355,Reserva
C,4.5,0.7380952380952381,5.571428571428571,Reserva
SF,10.77777777777778,1.5185185185185186,4.08641975308642,Reserva
C,13.44927536231884,2.115942028985508,7.927536231884058,Role Player
C,1.608695652173913,0.4347826086956521,1.0869565217391304,Reserva
SF,2.375,0.25,1.0,Reserva
PF,2.955555555555556,0.3111111111111111,2.7777777777777777,Reserva
C,1.8571428571428568,0.0,0.4285714285714285,Reserva
C,2.2666666666666666,0.2666666666666666,1.4666666666666666,Reserva
SF,16.75409836065574,4.360655737704918,6.459016393442623,Role Player
PF,1.1875,0.1875,0.5625,Reserva
SG,6.658227848101266,1.2531645569620251,1.4936708860759491,Reserva
SF,12.469696969696969,2.106060606060606,3.075757575757576,Reserva
SF,0.125,0.375,0.75,Reserva
C,1.25,0.0,1.0,Reserva
SG,13.4875,2.0625,2.975,Reserva
C,17.256756756756758,1.2432432432432432,9.472972972972974,All-Star
PG,7.1688311688311686,4.142857142857143,2.51948051948052,Reserva
SF,3.3902439024390243,1.3902439024390243,2.5365853658536586,Reserva
PF,1.8958333333333333,0.6458333333333334,1.9166666666666667,Reserva
PF,7.8076923076923075,0.8076923076923077,3.6538461538461537,Reserva
PF,4.631578947368421,0.7368421052631579,3.421052631578948,Reserva
PF,18.6625,1.5625,8.4875,Role Player
PG,6.25,2.4166666666666665,0.9166666666666666,Reserva
PF,6.567901234567901,2.3580246913580245,9.493827160493828,Role Player
SG,20.069444444444443,4.236111111111111,3.305555555555556,Role Player
SG,1.75,0.5,1.25,Reserva
PG,5.0144927536231885,2.1739130434782608,1.3623188405797102,Reserva
C,17.057692307692307,1.2884615384615383,6.9423076923076925,Role Player
PG,2.970149253731343,2.373134328358209,1.044776119402985,Reserva
C,0.0,0.0,0.0,Reserva
C,5.095890410958904,0.3013698630136986,5.698630136986301,Reserva
SG,24.225,6.3375,4.575,All-Star
SG,20.7283950617284,3.123456790123457,4.172839506172839,Role Player
SG,13.77922077922078,2.8181818181818183,2.6623376623376624,Role Player
SF,1.5,1.0,1.5,Reserva
PF,1.5,0.0,1.5,Reserva
SF,4.285714285714286,0.7428571428571429,2.442857142857143,Reserva
SG,14.884615384615383,2.5576923076923075,4.173076923076923,Role Player
PG,14.426829268292684,10.48780487804878,2.7804878048780486,All-Star
PG,20.17283950617284,8.753086419753087,4.074074074074074,All-Star
SG,10.607142857142858,2.4285714285714284,3.2142857142857144,Reserva
PF,2.0,0.032258064516129,1.1935483870967742,Reserva
PG,17.195121951219512,8.865853658536585,4.085365853658536,All-Star
PF,8.524390243902438,0.8902439024390244,6.329268292682927,Role Player
SG,9.207317073170731,4.7560975609756095,3.7560975609756095,Role Player
C,2.185714285714285,0.2428571428571428,2.357142857142857,Reserva
C,6.461538461538462,1.0769230769230769,3.769230769230769,Reserva
SG,1.105263157894737,0.4210526315789473,0.6842105263157895,Reserva
PF,6.277777777777778,0.5,5.944444444444445,Reserva
PG,6.641791044776119,2.6865671641791047,1.4328358208955223,Reserva
C,0.3846153846153846,0.0769230769230769,1.3076923076923077,Reserva
C,13.113924050632912,1.6835443037974684,7.8734177215189876,Role Player
SG,3.333333333333333,1.9047619047619049,1.1428571428571428,Reserva
PF,6.528301886792453,0.3773584905660377,2.2641509433962264,Reserva
C,1.4,0.2,1.8,Reserva
PF,10.75609756097561,1.0609756097560976,5.219512195121951,Role Player
PG,15.265822784810126,8.50632911392405,2.8607594936708862,All-Star
PF,2.3142857142857145,0.2,2.7142857142857144,Reserva
PF,14.878048780487806,1.3414634146341464,9.96341463414634,Role Player
C,3.4150943396226414,0.2641509433962264,3.169811320754717,Reserva
PF,17.5,3.1951219512195124,9.03658536585366,Role Player
PF,4.976744186046512,0.3953488372093023,3.4186046511627906,Reserva
PF,1.1176470588235294,0.0588235294117647,1.7058823529411764,Reserva
SF,4.779411764705882,0.5441176470588235,2.2794117647058822,Reserva
PF,15.129032258064516,1.1935483870967742,6.758064516129032,Role Player
SG,6.813559322033898,1.915254237288136,1.8135593220338984,Reserva
PG,5.177215189873418,4.1265822784810124,2.7848101265822787,Reserva
SF,3.391304347826087,1.434782608695652,2.0434782608695654,Reserva
SF,12.231707317073171,1.7073170731707317,8.28048780487805,Role Player
PF,20.069444444444443,4.597222222222222,10.319444444444445,All-Star
C,4.590163934426229,0.6721311475409836,2.114754098360656,Reserva
C,1.5,0.0,1.0,Reserva
PG,16.756756756756758,7.256756756756757,3.5675675675675675,All-Star
SG,7.808823529411764,1.661764705882353,2.176470588235294,Reserva
C,3.242857142857143,0.2714285714285714,2.657142857142857,Reserva
PG,1.3333333333333333,1.0,1.0,Reserva
PG,2.185185185185185,1.3333333333333333,0.4444444444444444,Reserva
PG,5.243902439024391,2.2195121951219514,1.2682926829268293,Reserva
SF,18.17460317460317,1.8888888888888888,6.380952380952381,Role Player
SG,10.6,2.1625,2.1625,Reserva
PF-C,6.151515151515151,0.4545454545454545,4.333333333333333,Reserva
PF,6.283783783783784,0.7162162162162162,5.364864864864865,Reserva
SG,14.97222222222222,1.7916666666666667,4.569444444444445,Role Player
PF,1.8571428571428568,0.238095238095238,1.4761904761904765,Reserva
C,7.955882352941177,1.4705882352941178,8.264705882352942,Role Player
PF,13.414634146341465,1.2439024390243902,13.48780487804878,All-Star
PF,1.4848484848484849,0.2121212121212121,1.5151515151515151,Reserva
C,2.3684210526315788,0.2105263157894736,3.631578947368421,Reserva
SF,9.046153846153846,1.4,3.169230769230769,Reserva
SF,5.846153846153846,0.7692307692307693,2.3846153846153846,Reserva
C,5.838709677419355,0.6612903225806451,6.403225806451613,Role Player
SF,16.424657534246574,2.698630136986301,5.027397260273973,Role Player
SF,11.582278481012658,1.5696202531645569,4.1265822784810124,Reserva
PF,11.226666666666668,0.9466666666666668,7.48,Role Player
SG,3.630769230769231,1.2307692307692308,1.1384615384615384,Reserva
SF,4.48936170212766,0.9574468085106383,2.9148936170212765,Reserva
C,1.6964285714285714,0.3571428571428571,2.0,Reserva
PF,1.2391304347826086,0.2826086956521739,0.5869565217391305,Reserva
PG,5.5,2.75,1.75,Reserva
C,7.285714285714286,0.6363636363636364,6.116883116883117,Role Player
C,6.5,0.4666666666666667,3.1,Reserva
C,2.75,0.2692307692307692,1.6538461538461535,Reserva
PG,7.32258064516129,1.870967741935484,1.1935483870967742,Reserva
SG,6.372881355932203,0.864406779661017,1.9661016949152543,Reserva
SF,22.304878048780488,2.597560975609756,7.085365853658536,Role Player
PG,8.133333333333333,3.4833333333333334,2.433333333333333,Reserva
SG,19.536585365853657,4.341463414634147,4.939024390243903,Role Player
SF,11.666666666666666,3.4393939393939394,2.833333333333333,Reserva
C,1.76,0.3,2.36,Reserva
PG,12.229508196721312,5.655737704918033,2.836065573770492,Role Player
SF,15.344827586206897,2.0517241379310347,5.120689655172414,Role Player
SG,8.304878048780488,1.0853658536585369,2.768292682926829,Reserva
C,5.853658536585366,0.8536585365853658,3.829268292682927,Reserva
