Player,Pos,PPG,APG,RPG
Greg Anthony,PG,6.098360655737705,2.622950819672131,1.0491803278688523
B.J. Armstrong,PG,14.024390243902438,2.975609756097561,2.268292682926829
Darrell Armstrong,PG,3.333333333333333,1.0,0.3333333333333333
Vincent Askew,SG,9.901408450704226,2.4788732394366195,2.5492957746478875
Keith Askins,SF,4.58,0.78,3.96
Stacey Augmon,SG,13.855263157894736,2.5921052631578947,4.842105263157895
Anthony Avent,PF,3.633802816901409,0.5774647887323944,4.126760563380282
Vin Baker,PF,17.695121951219512,3.609756097560976,10.317073170731708
Charles Barkley*,PF,22.955882352941178,4.0588235294117645,11.117647058823527
Dana Barros,PG,20.5609756097561,7.548780487804878,3.341463414634146
Jon Barry,SG,3.673076923076923,1.6346153846153846,0.9423076923076924
John Battle,SG,4.142857142857143,1.3214285714285714,0.3928571428571428
Sergei Bazarevich,PG,3.0,1.4,0.7
Benoit Benjamin,C,11.065573770491802,0.6229508196721312,7.213114754098361
Elmer Bennett,PG,3.75,0.75,0.25
Tony Bennett,PG,4.666666666666667,1.3333333333333333,0.6666666666666666
David Benoit,SF,10.422535211267606,0.8169014084507042,5.183098591549296
James Blackwell,PG,1.3846153846153846,0.8461538461538461,0.8461538461538461
Mookie Blaylock,PG,17.1625,7.7,4.9125
Corie Blount,PF,3.5,0.8823529411764706,3.5294117647058822
Muggsy Bogues,PG,11.051282051282053,8.653846153846153,3.2948717948717947
Manute Bol,C,3.0,0.0,2.4
Walter Bond,SG,4.652173913043479,1.0434782608695652,1.391304347826087
Anthony Bonner,PF,3.810344827586207,1.3793103448275863,4.517241379310345
Anthony Bowie,SG,5.545454545454546,2.064935064935065,1.8051948051948048
Sam Bowie,C,4.567164179104478,1.7611940298507462,4.298507462686567
Shawn Bradley,C,9.48780487804878,0.6463414634146342,8.036585365853659
Terrell Brandon,PG,13.26865671641791,5.417910447761194,2.776119402985074
Tim Breaux,SF,3.0476190476190474,0.3571428571428571,0.8095238095238095
Scott Brooks,PG,5.779661016949152,1.9661016949152543,1.11864406779661
Chucky Brown,SF,6.073170731707317,0.7317073170731707,4.609756097560975
Dee Brown,SG,15.645569620253164,3.810126582278481,3.151898734177215
Mike Brown,C,1.2962962962962965,0.3703703703703703,1.6666666666666667
P.J. Brown,C,8.1375,1.6875,6.0875
Randy Brown,PG,4.731343283582089,1.985074626865672,1.611940298507463
Mark Bryant,PF,4.979591836734694,0.5714285714285714,3.2857142857142856
Jud Buechler,SF,3.807017543859649,0.8771929824561403,1.719298245614035
Scott Burrell,SF,11.538461538461538,2.476923076923077,5.661538461538462
Willie Burton,SF,15.320754716981131,1.8113207547169807,3.0943396226415096
Mitchell Butler,SG,7.855263157894737,1.1973684210526316,2.236842105263158
Michael Cage,C,4.963414634146342,0.6829268292682927,6.878048780487805
Adrian Caldwell,PF,0.7142857142857143,0.0,1.4285714285714286
Elden Campbell,PF,12.506849315068491,1.2602739726027397,6.095890410958904
Tony Campbell,SF,6.012820512820513,0.8846153846153846,1.9615384615384608
Antoine Carr,C,9.564102564102564,0.8589743589743589,3.3974358974358974
Bill Cartwright,C,2.3793103448275863,0.3448275862068966,3.0
Sam Cassell,PG,9.548780487804878,4.939024390243903,2.573170731707317
Duane Causwell,C,3.603448275862069,0.2586206896551724,3.0
Cedric Ceballos,SF,21.74137931034483,1.8103448275862069,8.0
Tom Chambers,PF,6.209876543209877,0.9012345679012346,2.6296296296296298
Rex Chapman,SG,16.244444444444444,2.844444444444445,2.511111111111111
Calbert Cheaney,SG,16.576923076923077,2.269230769230769,4.115384615384615
Pete Chilcutt,PF,5.264705882352941,0.9705882352941176,4.661764705882353
Chris Childs,PG,5.811320754716981,4.132075471698113,1.30188679245283
Doug Christie,SG,1.25,0.6666666666666666,1.0833333333333333
Derrick Coleman,PF,20.464285714285715,3.3392857142857144,10.553571428571429
Bimbo Coles,PG,9.985294117647058,6.117647058823529,2.8088235294117645
Steve Colter,PG,3.43859649122807,1.7719298245614037,1.0350877192982455
Marty Conlon,C,9.939024390243905,1.3414634146341464,5.195121951219512
Lester Conner,SG,1.0,0.0,0.0
Tyrone Corbin,SF,6.197530864197531,0.8271604938271605,3.234567901234568
John Crotty,PG,3.6875,2.5625,1.2125
Corey Crowder,SF,0.8571428571428571,0.1428571428571428,0.4285714285714285
Terry Cummings,PF,6.842105263157895,0.7763157894736842,4.973684210526316
Bill Curley,PF,2.69811320754717,0.4716981132075472,2.339622641509434
Dell Curry,SG,13.55072463768116,1.6376811594202898,2.4347826086956523
Lloyd Daniels,SG,6.933333333333334,1.3333333333333333,2.1
Yinka Dare,C,0.0,0.0,1.0
Antonio Davis,PF,7.613636363636363,0.5681818181818182,6.363636363636363
Dale Davis,PF,10.62162162162162,0.7837837837837838,9.405405405405403
Hubert Davis,SG,10.0,1.829268292682927,1.3414634146341464
Terry Davis,PF,3.0434782608695654,0.217391304347826,3.391304347826087
Johnny Dawkins,PG,6.5,4.1,2.26
Tony Dawson,SF,4.0,0.5,1.5
Todd Day,SG,15.975609756097562,1.6341463414634143,3.926829268292683
Terry Dehere,PG,10.4375,2.8125,1.9
Vinny Del,SG,12.506666666666666,3.013333333333333,2.56
Bison Dele,C,7.904761904761905,0.8412698412698413,4.73015873015873
Vlade Divac,C,15.9625,4.1125,10.3625
James Donaldson,C,2.558139534883721,0.3255813953488372,2.488372093023256
Sherman Douglas,PG,14.676923076923076,6.861538461538461,2.6153846153846154
Greg Dreiling,C,1.896551724137931,0.3793103448275862,2.0
Clyde Drexler*,SG,21.75,4.7631578947368425,6.315789473684211
Kevin Duckworth,C,7.075,0.5,4.875
Chris Dudley,C,5.451219512195122,0.4146341463414634,9.317073170731708
Joe Dumars*,SG,18.119402985074625,5.492537313432836,2.3582089552238807
Richard Dumas,SF,5.466666666666667,0.4666666666666667,1.933333333333333
Tony Dumas,SG,4.551724137931035,0.9827586206896552,1.0689655172413792
Pat Durham,SF,5.11864406779661,0.8983050847457628,1.5932203389830508
Ledell Eackles,SG,7.314814814814815,1.3333333333333333,1.7592592592592593
Acie Earl,C,2.2,0.0666666666666666,1.5
Blue Edwards,SF,6.850746268656716,1.1492537313432836,1.9402985074626864
Doug Edwards,PF,1.763157894736842,0.3421052631578947,1.263157894736842
James Edwards,C,2.6785714285714284,0.2857142857142857,1.5357142857142858
Kevin Edwards,SG,14.0,1.9285714285714288,2.642857142857143
Craig Ehlo,SG,9.73469387755102,2.306122448979592,3.0
Howard Eisley,PG,2.4489795918367347,1.9387755102040816,0.979591836734694
Mario Elie,SF,8.765432098765432,2.333333333333333,2.419753086419753
Sean Elliott,SF,18.09876543209877,2.54320987654321,3.54320987654321
Dale Ellis,SF,11.333333333333334,0.7037037037037037,2.740740740740741
Harold Ellis,SF,3.652173913043478,0.5797101449275363,1.2753623188405796
LaPhonso Ellis,PF,4.0,0.6666666666666666,2.833333333333333
Pervis Ellison,C,6.818181818181818,0.6181818181818182,5.618181818181818
Jo Jo,SG,5.375,0.875,0.375
Patrick Ewing*,C,23.873417721518987,2.6835443037974684,10.974683544303796
Duane Ferrell,SF,4.125,0.5535714285714286,1.5714285714285714
Danny Ferry,PF,7.487804878048781,1.170731707317073,1.7439024390243902
Matt Fish,C,4.730769230769231,0.6538461538461539,3.230769230769231
Vern Fleming,PG,4.563636363636364,1.981818181818182,1.6
Sleepy Floyd,SG,4.104166666666667,2.625,1.125
Alphonso Ford,SG,3.8,1.8,4.0
Greg Foster,PF,4.935897435897436,0.5,3.3205128205128207
Rick Fox,SF,8.754716981132075,2.6226415094339623,2.9245283018867925
Corey Gaines,SG,5.0,3.0,1.6363636363636365
Kevin Gamble,SF,7.35064935064935,1.5454545454545454,1.5844155844155845
Winston Garland,PG,6.136986301369863,4.356164383561644,2.3013698630136985
Chris Gatling,PF,13.724137931034482,0.8793103448275862,7.637931034482759
Kenny Gattison,PF,5.9523809523809526,0.8095238095238095,3.571428571428572
Matt Geiger,C,8.337837837837839,0.7432432432432432,5.581081081081081
Tate George,SG,1.3333333333333333,0.0,0.3333333333333333
Kendall Gill,SG,13.726027397260276,2.6301369863013697,3.9726027397260273
Armen Gilliam,PF,14.78048780487805,1.2073170731707317,7.475609756097561
Greg Graham,SG,5.02,1.32,1.24
Ron Grandison,PF,1.0,1.0,2.5
Brian Grant,PF,13.225,1.2375,7.475
Gary Grant,PG,6.212121212121212,2.8181818181818183,1.0606060606060606
Greg Grant,PG,2.2142857142857144,3.071428571428572,0.6428571428571429
Harvey Grant,PF,9.106666666666667,1.0933333333333333,3.786666666666666
Horace Grant,PF,12.81081081081081,2.3378378378378377,9.66216216216216
Jeff Grayer,SG,8.27659574468085,1.574468085106383,3.1702127659574466
A.C. Green,SF,11.170731707317072,1.548780487804878,8.158536585365853
Tom Gugliotta,SF-PF,12.675324675324676,3.623376623376624,7.428571428571429
Andres Guibert,PF,2.647058823529412,0.5882352941176471,2.647058823529412
Jack Haley,PF,2.3548387096774195,0.064516129032258,0.8709677419354839
Geert Hammink,C,4.0,1.0,2.0
Tom Hammonds,PF,5.857142857142857,0.5142857142857142,3.171428571428572
Darrin Hancock,SF,3.3260869565217392,0.6521739130434783,1.1521739130434785
Anfernee Hardaway,PG,20.948051948051948,7.155844155844156,4.363636363636363
Tim Hardaway,PG,20.11290322580645,9.32258064516129,3.064516129032258
Jerome Harmon,SG,4.6,1.2,2.3
Derek Harper,PG,11.4875,5.725,2.425
Ron Harper,SG,6.883116883116883,2.038961038961039,2.3376623376623376
Lucious Harris,SG,9.50632911392405,1.6708860759493671,2.7848101265822787
Tony Harris,SG,4.666666666666667,0.0,0.0
Antonio Harvey,PF,3.0338983050847457,0.3898305084745763,1.728813559322034
Hersey Hawkins,SG,14.292682926829269,3.1951219512195124,3.829268292682927
Steve Henson,PG,3.216216216216216,2.2972972972972974,0.7027027027027027
Carl Herrera,PF,6.80327868852459,0.7213114754098361,4.557377049180328
Rod Higgins,SF,2.0,0.6,1.4
Sean Higgins,SF,4.701754385964913,0.5087719298245614,1.350877192982456
Grant Hill,SF,19.914285714285715,5.042857142857143,6.357142857142857
Tyrone Hill,C,13.757142857142858,0.7857142857142857,10.928571428571429
Donald Hodge,C,3.87037037037037,0.7592592592592593,2.259259259259259
Jeff Hornacek,SG,16.506172839506174,4.283950617283951,2.592592592592593
Robert Horry,PF,10.1875,3.375,5.0625
Allan Houston,SG,14.486842105263158,2.1578947368421053,2.1973684210526314
Byron Houston,PF,3.3846153846153846,0.1538461538461538,1.4102564102564104
Tom Hovasse,SF,0.0,0.0,0.0
Juwan Howard,PF,16.984615384615385,2.5384615384615383,8.384615384615385
Jay Humphries,SG-PG,1.1111111111111112,1.0555555555555556,0.7222222222222222
Lindsey Hunter,PG,7.476190476190476,3.7857142857142856,1.7857142857142858
Bobby Hurley,PG,4.191176470588236,3.323529411764706,1.0294117647058822
Jaren Jackson,SG,3.333333333333333,0.9047619047619048,2.0
Jim Jackson,SG,25.666666666666668,3.7450980392156863,5.098039215686274
Mark Jackson,PG,7.609756097560975,7.512195121951219,3.731707317073171
Keith Jennings,PG,7.3625,4.6625,1.85
Avery Johnson,PG,13.426829268292684,8.170731707317072,2.5365853658536586
Ervin Johnson,C,3.109375,0.25,4.515625
Kevin Johnson,PG,15.53191489361702,7.659574468085107,2.4468085106382977
Larry Johnson,PF,18.82716049382716,4.555555555555555,7.222222222222222
Askia Jones,SG,4.090909090909091,1.4545454545454546,1.0
Charles Jones,PF,1.0,0.0,2.333333333333333
Eddie Jones,SG,14.015625,2.0,3.890625
Popeye Jones,PF,10.3125,2.0375,10.55
Michael Jordan*,SG,26.88235294117647,5.294117647058823,6.882352941176471
Adam Keefe,SF,6.1466666666666665,0.4,4.36
Shawn Kemp,PF,18.65853658536585,1.817073170731708,10.890243902439025
Steve Kerr,PG,8.21951219512195,1.8414634146341464,1.451219512195122
Jerome Kersey,SF,8.063492063492063,1.3015873015873016,4.063492063492063
Randolph Keys,SF,3.333333333333333,0.3333333333333333,2.833333333333333
Jason Kidd,PG,11.670886075949369,7.6835443037974684,5.443037974683544
Rich King,C,0.0,0.0,0.0
Stacey King,PF,5.32,0.52,3.3
Greg Kite,C,0.7272727272727273,0.0909090909090909,2.0
Joe Kleine,C,3.733333333333333,0.52,3.453333333333333
Negele Knight,PG,4.23404255319149,2.702127659574468,1.297872340425532
Jon Koncak,C,2.8870967741935485,0.8387096774193549,2.967741935483871
Larry Krystkowiak,PF,4.368421052631579,1.368421052631579,3.1052631578947367
Toni Kukoc,SF,15.691358024691358,4.592592592592593,5.432098765432099
Christian Laettner,C,16.320987654320987,2.888888888888889,7.567901234567901
Andrew Lang,C,9.682926829268292,0.8780487804878049,5.560975609756097
Antonio Lang,SF,0.9166666666666666,0.0833333333333333,0.3333333333333333
Eric Leckner,C,3.947368421052632,0.2456140350877192,3.0526315789473686
Doug Lee,SG,1.9545454545454544,0.2272727272727272,0.2272727272727272
Tim Legler,SG,7.333333333333333,1.125,1.6666666666666667
Jim Les,PG,2.083333333333333,1.8333333333333333,1.0833333333333333
Cliff Levingston,PF,2.263157894736842,0.4736842105263157,2.175438596491228
Alton Lister,C,2.783333333333333,0.2,3.933333333333333
Brad Lohaus,PF,4.377049180327869,0.7049180327868853,1.6721311475409837
Grant Long,PF,11.592592592592592,1.617283950617284,7.481481481481482
Luc Longley,C,6.509090909090909,1.3272727272727274,4.781818181818182
Ryan Lorthridge,SG,7.351351351351352,2.72972972972973,1.9189189189189189
George Lynch,SF,6.089285714285714,1.1071428571428572,3.2857142857142856
Don MacLean,PF,11.025641025641026,1.3076923076923077,4.230769230769231
Mark Macon,SG,5.0181818181818185,1.1454545454545455,1.3818181818181818
Gerald Madkins,SG,1.1428571428571428,0.1428571428571428,0.0
Rick Mahorn,PF,3.413793103448276,0.4482758620689655,2.793103448275862
Dan Majerle,SF,15.621951219512194,4.146341463414634,4.573170731707317
Jeff Malone,SG,18.42105263157895,1.5263157894736843,2.894736842105264
Karl Malone*,PF,26.67073170731708,3.475609756097561,10.621951219512194
Moses Malone*,C,2.8823529411764706,0.3529411764705882,2.7058823529411766
Danny Manning,PF,17.869565217391305,3.347826086956522,6.0
Sarunas Marciulionis*,SG,9.272727272727272,1.6666666666666667,1.0303030303030305
Donyell Marshall,SF,12.583333333333334,1.4583333333333333,5.625
Bob Martin,C,2.0,1.0,2.0
Darrick Martin,PG,7.470588235294118,3.911764705882353,1.8823529411764703
Jamal Mashburn,SF,24.075,3.725,4.1375
Anthony Mason,PF,9.935064935064934,3.116883116883117,8.441558441558442
Tony Massenburg,C,9.2625,0.8375,5.6875
Vernon Maxwell,SG,13.34375,4.28125,2.5625
Lee Mayberry,PG,5.780487804878049,3.365853658536585,1.0
George McCloud,SF,9.571428571428571,1.261904761904762,3.5
Xavier McDaniel,SF,8.632352941176471,1.588235294117647,4.411764705882353
Jim McIlvaine,C,1.7454545454545454,0.1818181818181818,1.9090909090909087
Derrick McKey,SF,13.271604938271604,3.4074074074074074,4.864197530864198
Aaron McKie,SG,6.511111111111111,1.9777777777777776,2.8666666666666667
Nate McMillan,PG,5.2375,5.2625,3.775
Darnell Mee,SG,1.5,1.0,0.5
Anthony Miller,PF,4.108695652173913,0.7608695652173914,3.3043478260869565
Oliver Miller,PF,8.515625,1.453125,7.421875
Reggie Miller*,SG,19.604938271604937,2.9876543209876543,2.592592592592593
Chris Mills,SF,12.325,1.925,4.575
Terry Mills,PF,15.52777777777778,2.2222222222222223,7.75
Harold Miner,PG,7.311111111111111,1.5333333333333334,2.6
Greg Minor,SG,5.984126984126984,1.0476190476190477,2.1746031746031744
Sam Mitchell,SF,6.530864197530864,0.7530864197530864,3.0
Eric Mobley,C,3.9130434782608696,0.4565217391304347,3.3260869565217392
Eric Montross,C,10.012820512820513,0.4615384615384615,7.256410256410256
Chris Morris,SF,13.380281690140846,2.0704225352112675,5.661971830985915
Dwayne Morton,PG,4.073170731707317,0.4390243902439024,1.4146341463414631
Alonzo Mourning*,C,21.337662337662337,1.4415584415584417,9.883116883116884
Chris Mullin*,SF,19.04,5.0,4.6
Eric Murdock,PG,13.026666666666667,6.426666666666667,2.853333333333333
Gheorghe Muresan,C,10.0,0.5205479452054794,6.684931506849315
Lamond Murray,SF,14.098765432098766,1.6419753086419753,4.37037037037037
Tracy Murray,SF,4.777777777777778,0.3518518518518518,1.0925925925925926
Dikembe Mutombo*,C,11.53658536585366,1.3780487804878048,12.548780487804878
Pete Myers,SG,4.47887323943662,2.084507042253521,1.9577464788732395
Ivano Newbill,SF,1.1764705882352942,0.5,2.3823529411764706
Johnny Newman,SF,7.73170731707317,1.1097560975609757,2.109756097560976
Ken Norman,SF,12.675675675675675,1.2702702702702702,4.891891891891892
Julius Nwosu,C,1.3478260869565215,0.1304347826086956,1.0434782608695652
Shaquille O'Neal*,C,29.303797468354432,2.7088607594936707,11.40506329113924
Charles Oakley,PF,10.12,2.52,8.9
Hakeem Olajuwon*,C,27.84722222222222,3.5416666666666665,10.76388888888889
Brian Oliver,SG,2.333333333333333,0.6666666666666666,0.6666666666666666
Bo Outlaw,PF,5.209876543209877,1.037037037037037,3.864197530864197
Doug Overton,PG,7.024390243902439,3.0,1.7439024390243902
Billy Owens,SG,14.314285714285717,3.5142857142857142,7.171428571428572
Robert Pack,PG,12.071428571428571,6.904761904761905,2.6904761904761907
Robert Parish*,C,4.802469135802469,0.5432098765432098,4.320987654320987
Gary Payton*,PG,20.59756097560976,7.109756097560975,3.426829268292683
Anthony Peeler,SG,10.356164383561644,1.6712328767123288,2.3013698630136985
Mike Peplowski,C,1.8333333333333333,0.1666666666666666,0.5
Will Perdue,C,7.961538461538462,1.1538461538461535,6.6923076923076925
Sam Perkins,C,12.71951219512195,1.646341463414634,4.853658536585366
Elliot Perry,PG,9.695121951219512,4.804878048780488,1.8414634146341464
Tim Perry,PF,1.809523809523809,0.2857142857142857,2.119047619047619
Chuck Person,SF,10.765432098765432,1.308641975308642,3.185185185185185
Wesley Person,SG,10.435897435897436,1.3461538461538465,2.576923076923077
Derrick Phelps,PG,0.0,0.3333333333333333,0.0
Bobby Phills,SG,10.975,2.25,3.3125
Eric Piatkowski,SG,6.987654320987654,0.9506172839506172,1.6419753086419753
Ricky Pierce,PG,12.51851851851852,1.4814814814814814,2.3703703703703702
Ed Pinckney,PF,2.2580645161290325,0.3387096774193548,3.403225806451613
Scottie Pippen*,SF,21.417721518987346,5.177215189873418,8.08860759493671
Olden Polynice,C,10.82716049382716,0.7654320987654321,8.950617283950617
Terry Porter,PG,8.914285714285715,3.8,2.3142857142857145
Mark Price,PG,15.770833333333334,6.979166666666667,2.333333333333333
Kevin Pritchard,PG,2.3157894736842106,1.7894736842105263,0.631578947368421
Dino Radja,PF,17.166666666666668,1.681818181818182,8.681818181818182
Kurt Rambis,PF,1.6923076923076923,0.6153846153846154,1.3076923076923077
Mark Randall,PF,0.75,0.125,1.5
Eldridge Recasner,SG,2.0,0.3333333333333333,0.6666666666666666
Khalid Reeves,PG,9.238805970149254,4.298507462686567,2.776119402985074
J.R. Reid,PF,6.950617283950617,0.6790123456790124,4.851851851851852
Glen Rice,SF,22.32926829268293,2.341463414634146,4.609756097560975
Pooh Richardson,PG,10.925,7.9,3.2625
Mitch Richmond*,SG,22.76829268292683,3.792682926829268,4.353658536585366
Isaiah Rider,SG,20.426666666666662,3.2666666666666666,3.32
Eric Riley,C,4.425,0.275,2.8
Doc Rivers,PG,5.095238095238095,2.571428571428572,1.7301587301587302
